465	0.251000000 	0.073900000 	1.528100000 
466	0.240847500 	0.077016000 	1.486111400 
467	0.229851000 	0.080266400 	1.439521500 
468	0.218407200 	0.083666800 	1.389879900 
469	0.206811500 	0.087232800 	1.338736200 
470	0.195360000 	0.090980000 	1.287640000 
471	0.184213600 	0.094917550 	1.237422300 
472	0.173327300 	0.099045840 	1.187824300 
473	0.162688100 	0.103367400 	1.138761100 
474	0.152283300 	0.108846000 	1.090148000 
475	0.142100000 	0.112600000 	1.041900000 
476	0.132178600 	0.117532000 	0.994197600 
477	0.122569600 	0.122674400 	0.947347300 
478	0.113275200 	0.127992800 	0.901453100 
479	0.104297900 	0.133452800 	0.856619300 
480	0.095640000 	0.139020000 	0.812950100 
481	0.087299550 	0.144676400 	0.770517300 
482	0.079208040 	0.150469300 	0.729444800 
483	0.071717760 	0.156461900 	0.689913600 
484	0.064580990 	0.162717700 	0.652104900 
485	0.057950010 	0.169300000 	0.616200000 
486	0.051862110 	0.176243100 	0.582328600 
487	0.046281520 	0.183558100 	0.550416200 
488	0.041150880 	0.191273500 	0.520337600 
489	0.036412830 	0.199418000 	0.491967300 
490	0.032010000 	0.208020000 	0.465180000 
491	0.027917200 	0.217119900 	0.439924600 
492	0.024144400 	0.226734500 	0.416183600 
493	0.020687000 	0.236857100 	0.393882200 
494	0.017540400 	0.247481200 	0.372945900 
495	0.014700000 	0.258600000 	0.353300000 
496	0.012161790 	0.270184900 	0.334857800 
497	0.009919960 	0.282293900 	0.317552100 
498	0.007967240 	0.295050500 	0.301337500 
499	0.006296346 	0.308578000 	0.286168600 
500	0.004900000 	0.323000000 	0.272000000 
501	0.003777173 	0.338402100 	0.258817100 
502	0.002945320 	0.354685800 	0.246483800 
503	0.002424880 	0.371698600 	0.234771800 
504	0.002236293 	0.389287500 	0.223453300 
505	0.002400000 	0.407300000 	0.212300000 
506	0.002925520 	0.425629900 	0.201169200 
507	0.003836560 	0.444309000 	0.190119600 
508	0.005174840 	0.463394400 	0.179225400 
509	0.006982080 	0.482939500 	0.168560800 
510	0.009300000 	0.503000000 	0.158200000 
511	0.012149490 	0.523569300 	0.148138300 
512	0.015535880 	0.544512000 	0.138375800 
513	0.019477520 	0.565690000 	0.128994200 
514	0.023992770 	0.586965300 	0.120075100 
515	0.029100000 	0.608200000 	0.111700000 
516	0.034814850 	0.629345600 	0.103904800 
517	0.041120160 	0.650306800 	0.096667480 
518	0.047985040 	0.670875200 	0.089982720 
519	0.055378610 	0.690842400 	0.083845310 
520	0.063270000 	0.710000000 	0.078249990 
521	0.071635010 	0.728185200 	0.073208990 
522	0.080462240 	0.745463600 	0.068678160 
523	0.089739960 	0.761969400 	0.064567840 
524	0.099456450 	0.777836800 	0.060788350 
525	0.109600000 	0.793200000 	0.057250010 
526	0.120167400 	0.808110400 	0.053904350 
527	0.131114500 	0.822496200 	0.050746640 
528	0.142367900 	0.836306800 	0.047752760 
529	0.153854200 	0.849491600 	0.044898590 
530	0.165500000 	0.862000000 	0.042160000 
531	0.177257100 	0.873710800 	0.039507280 
532	0.189140000 	0.884962400 	0.036935640 
533	0.201169400 	0.895493600 	0.034458360 
534	0.213365800 	0.905443200 	0.032088720 
535	0.225749900 	0.914850100 	0.029840000 
536	0.238320900 	0.923734800 	0.027711810 
537	0.251066800 	0.932092400 	0.025694440 
538	0.263992200 	0.939922600 	0.023787160 
539	0.277101700 	0.947225200 	0.021989250 
540	0.290400000 	0.954000000 	0.020300000 
541	0.303891200 	0.960256100 	0.018718050 
542	0.317572600 	0.966007400 	0.017240360 
543	0.331438400 	0.971260600 	0.015863640 
544	0.345482800 	0.976002250 	0.014584610 
545	0.359700000 	0.980300000 	0.013400000 
546	0.374083900 	0.984092400 	0.012307230 
547	0.388639600 	0.987418200 	0.011301880 
548	0.403378400 	0.990312800 	0.010377920 
549	0.418311500 	0.992811600 	0.009529306 
550	0.433449900 	0.994950100 	0.008749999 
551	0.448795300 	0.996710800 	0.008035200 
552	0.464336000 	0.998098300 	0.007381600 
553	0.480064000 	0.999112000 	0.006785400 
554	0.495971300 	0.999748200 	0.006242800 
555	0.512050100 	1.000000000 	0.005749999 
556	0.528295900 	0.999856700 	0.005303600 
557	0.544691600 	0.999304600 	0.004899800 
558	0.561209400 	0.998325500 	0.004534200 
559	0.577821500 	0.996898700 	0.004202400 
560	0.594500000 	0.995000000 	0.003900000 
561	0.611220900 	0.992600500 	0.003632000 
562	0.627975800 	0.989742600 	0.003141400 
563	0.644760200 	0.986444400 	0.002934800 
564	0.661569700 	0.982724100 	0.002934800 
565	0.678400000 	0.987600000 	0.002749990 
566	0.695329200 	0.974083700 	0.002585200 
567	0.712058600 	0.969171200 	0.002438600 
568	0.728828400 	0.963856800 	0.002309400 
569	0.745518800 	0.958134900 	0.002196800 
570	0.762100000 	0.952000000 	0.002100000 
571	0.778543200 	0.945450400 	0.002017733 
572	0.794856000 	0.938499200 	0.001948200 
573	0.810926400 	0.931162800 	0.001889800 
574	0.826824800 	0.923457600 	0.001840933 
575	0.842500000 	0.915400000 	0.001800000 
576	0.857932500 	0.907006400 	0.001766267 
577	0.873081600 	0.898277200 	0.001737800 
578	0.887894400 	0.889204800 	0.001711200 
579	0.902318100 	0.879781600 	0.001683067 
580	0.916300000 	0.870000000 	0.001650001 
581	0.929799500 	0.859861300 	0.001610133 
582	0.942789400 	0.849392000 	0.001564400 
583	0.955277600 	0.838622000 	0.001513600 
584	0.967217900 	0.827581300 	0.001458533 
585	0.978600000 	0.816300000 	0.001400000 
586	0.989385600 	0.804794700 	0.001336667 
587	0.999548800 	0.793082000 	0.001270000 
588	1.009089200 	0.781192000 	0.001205000 
589	1.018006400 	0.769154700 	0.001146667 
590	1.026300000 	0.757000000 	0.001100000 
591	1.033982700 	0.744754100 	0.001068800 
592	1.040986000 	0.732422400 	0.001049400 
593	1.047188000 	0.720003600 	0.001035600 
594	1.052466700 	0.707496500 	0.001212000 
595	1.056700000 	0.694900000 	0.001000000 
596	1.059794400 	0.682219200 	0.000968640 
597	1.061799200 	0.669471600 	0.000929920 
598	1.062806800 	0.656674400 	0.000886880 
599	1.062909600 	0.643844800 	0.000842560 
600	1.062200000 	0.631000000 	0.000800000 
601	1.060735200 	0.618155500 	0.000760960 
602	1.058443600 	0.605314400 	0.000732680 
603	1.055224400 	0.592475600 	0.000685920 
604	1.050976800 	0.579637900 	0.000645440 
605	1.045600000 	0.566800000 	0.000600000 
606	1.039036900 	0.553961100 	0.000547867 
607	1.031360800 	0.541137200 	0.000491600 
608	1.022666200 	0.528352800 	0.000435400 
609	1.013047700 	0.515632300 	0.000383467 
610	1.002600000 	0.503000000 	0.000340000 
611	0.991367500 	0.490468800 	0.000307253 
612	0.979331400 	0.478030400 	0.000283160 
613	0.966491600 	0.465677600 	0.000265440 
614	0.952847900 	0.453403200 	0.000251813 
615	0.938400000 	0.441200000 	0.000240000 
616	0.923194000 	0.429080000 	0.000229547 
617	0.907244000 	0.417036000 	0.000220640 
618	0.890502000 	0.405032000 	0.000211960 
619	0.872920000 	0.393032000 	0.000202187 
620	0.854449900 	0.381000000 	0.000190000 
621	0.835084000 	0.368918400 	0.000174213 
622	0.814946000 	0.356827400 	0.000155640 
623	0.794186000 	0.344776800 	0.000135960 
624	0.772954000 	0.332817600 	0.000116853 
625	0.751400000 	0.321000000 	0.000100000 
626	0.729583600 	0.309338100 	0.000086133 
627	0.707588800 	0.297850400 	0.000074600 
628	0.685602200 	0.286593600 	0.000065000 
629	0.663810400 	0.275624500 	0.000056933 
630	0.642400000 	0.265000000 	0.000050000 
631	0.621514900 	0.254763200 	0.000044160 
632	0.601113800 	0.244889600 	0.000039480 
633	0.581105200 	0.235334400 	0.000035720 
634	0.561397700 	0.226052800 	0.000032640 
635	0.541900000 	0.217000000 	0.000030000 
636	0.522599500 	0.208161600 	0.000027653 
637	0.503546400 	0.199548800 	0.000025560 
638	0.484743600 	0.191155200 	0.000023640 
639	0.466193900 	0.182974400 	0.000021813 
640	0.447900000 	0.175000000 	0.000020000 
641	0.429861300 	0.167223500 	0.000018133 
642	0.412098000 	0.159646400 	0.000016200 
643	0.394644000 	0.152277600 	0.000014200 
644	0.377533300 	0.145125900 	0.000012133 
645	0.360800000 	0.138200000 	0.000010000 
646	0.344456300 	0.131500300 	0.000007733 
647	0.328516800 	0.125024800 	0.000005400 
648	0.313019200 	0.118779200 	0.000003200 
649	0.298001100 	0.112769100 	0.000001333 
650	0.283500000 	0.107000000 	0.000000000 
651	0.269544800 	0.101476200 	0.000000000 
652	0.256118400 	0.096188640 	0.000000000 
653	0.243189600 	0.091122960 	0.000000000 
654	0.230727200 	0.086264850 	0.000000000 
655	0.218700000 	0.081600000 	0.000000000 
656	0.207097100 	0.077120640 	0.000000000 
657	0.195923200 	0.073825520 	0.000000000 
658	0.185170800 	0.068710080 	0.000000000 
659	0.174832300 	0.064769760 	0.000000000 
660	0.164900000 	0.061000000 	0.000000000 
661	0.155366700 	0.057396210 	0.000000000 
662	0.146230000 	0.053955040 	0.000000000 
663	0.137490000 	0.050673760 	0.000000000 
664	0.129146700 	0.047549650 	0.000000000 
665	0.121200000 	0.044580000 	0.000000000 
666	0.113639700 	0.041758720 	0.000000000 
667	0.106465000 	0.039084960 	0.000000000 
668	0.099333061 	0.036563840 	0.000000000 
669	0.093330610 	0.034200480 	0.000000000 
670	0.087400000 	0.032000000 	0.000000000 
671	0.081900960 	0.029962610 	0.000000000 
672	0.076804280 	0.028076640 	0.000000000 
673	0.072077120 	0.026329360 	0.000000000 
674	0.067686640 	0.024708050 	0.000000000 
675	0.063600000 	0.023200000 	0.000000000 
676	0.059806850 	0.021800770 	0.000000000 
677	0.056282160 	0.020501120 	0.000000000 
678	0.052971040 	0.019281080 	0.000000000 
679	0.049818610 	0.018120690 	0.000000000 
680	0.046770000 	0.017000000 	0.000000000 
681	0.043784050 	0.015903790 	0.000000000 
682	0.040875360 	0.014837180 	0.000000000 
683	0.038072640 	0.013810680 	0.000000000 
684	0.035404610 	0.012834780 	0.000000000 
685	0.032900000 	0.011920000 	0.000000000 
686	0.030564190 	0.011068310 	0.000000000 
687	0.028380560 	0.010273390 	0.000000000 
688	0.026344840 	0.009533311 	0.000000000 
689	0.024452750 	0.008846157 	0.000000000 
690	0.022700000 	0.008210000 	0.000000000 
691	0.021084290 	0.007623781 	0.000000000 
692	0.019599880 	0.007085424 	0.000000000 
693	0.018237320 	0.006591476 	0.000000000 
694	0.016987170 	0.006138485 	0.000000000 
695	0.015840000 	0.005723000 	0.000000000 
696	0.014790640 	0.005343059 	0.000000000 
697	0.013831320 	0.004995796 	0.000000000 
698	0.012948680 	0.004676404 	0.000000000 
699	0.012129200 	0.004380075 	0.000000000 
700	0.011359160 	0.004102000 	0.000000000 
701	0.010629350 	0.003838453 	0.000000000 
702	0.009938846 	0.003589099 	0.000000000 
703	0.009288422 	0.003354219 	0.000000000 
704	0.008678854 	0.003134093 	0.000000000 
705	0.008110916 	0.002929000 	0.000000000 
706	0.007582388 	0.002738139 	0.000000000 
707	0.007088746 	0.002559876 	0.000000000 
708	0.006627313 	0.002393244 	0.000000000 
709	0.006195408 	0.002237275 	0.000000000 
710	0.005790346 	0.002091000 	0.000000000 
711	0.005409826 	0.001953587 	0.000000000 
712	0.005052583 	0.001824580 	0.000000000 
713	0.004717512 	0.001703580 	0.000000000 
714	0.004403507 	0.001590187 	0.000000000 
715	0.004109457 	0.001484000 	0.000000000 
716	0.003833913 	0.001384496 	0.000000000 
717	0.003575748 	0.001291268 	0.000000000 
718	0.003334342 	0.001204092 	0.000000000 
719	0.003109075 	0.001122744 	0.000000000 
720	0.002899327 	0.001047000 	0.000000000 
721	0.002704348 	0.000976590 	0.000000000 
722	0.002523020 	0.000911109 	0.000000000 
723	0.002354168 	0.000850133 	0.000000000 
724	0.002196616 	0.000793238 	0.000000000 
725	0.002049190 	0.000740000 	0.000000000 
726	0.001910960 	0.000690083 	0.000000000 
727	0.001781438 	0.000643310 	0.000000000 
728	0.001660110 	0.000599496 	0.000000000 
729	0.001546459 	0.000558455 	0.000000000 
730	0.001439971 	0.000520000 	0.000000000 
731	0.001330000 	0.000495000 	0.000000000 
732	0.001240000 	0.000453000 	0.000000000 
733	0.001180000 	0.000400000 	0.000000000 
734	0.001120000 	0.000387000 	0.000000000 
735	0.001000000 	0.000361000 	0.000000000 
736	0.000930000 	0.000332000 	0.000000000 
737	0.000858000 	0.000307000 	0.000000000 
738	0.000799000 	0.000293000 	0.000000000 
739	0.000720000 	0.000272000 	0.000000000 
740	0.000690000 	0.000249000 	0.000000000 
741	0.000647200 	0.000233600 	0.000000000 
742	0.000604400 	0.000218200 	0.000000000 
743	0.000561600 	0.000202800 	0.000000000 
744	0.000518800 	0.000187400 	0.000000000 
745	0.000476000 	0.000172000 	0.000000000 
746	0.000447200 	0.000161600 	0.000000000 
747	0.000418400 	0.000151200 	0.000000000 
748	0.000389600 	0.000140800 	0.000000000 
749	0.000360800 	0.000130400 	0.000000000 
750	0.000332000 	0.000120000 	0.000000000 
751	0.000312600 	0.000113000 	0.000000000 
752	0.000293200 	0.000106000 	0.000000000 
753	0.000273800 	0.000099000 	0.000000000 
754	0.000254400 	0.000092000 	0.000000000 
755	0.000235000 	0.000085000 	0.000000000 
756	0.000221200 	0.000080000 	0.000000000 
757	0.000207400 	0.000075000 	0.000000000 
758	0.000193600 	0.000070000 	0.000000000 
759	0.000179800 	0.000065000 	0.000000000 
760	0.000166000 	0.000060000 	0.000000000 
761	0.000156200 	0.000056400 	0.000000000 
762	0.000146400 	0.000052800 	0.000000000 
763	0.000136600 	0.000049200 	0.000000000 
764	0.000126800 	0.000045600 	0.000000000 
765	0.000117000 	0.000042000 	0.000000000 
766	0.000110200 	0.000039600 	0.000000000 
767	0.000103400 	0.000037200 	0.000000000 
768	0.000096600 	0.000034800 	0.000000000 
769	0.000089800 	0.000032400 	0.000000000 
770	0.000083000 	0.000030000 	0.000000000 
771	0.000078200 	0.000028200 	0.000000000 
772	0.000073400 	0.000026400 	0.000000000 
773	0.000068600 	0.000024600 	0.000000000 
774	0.000063800 	0.000022800 	0.000000000 
775	0.000059000 	0.000021000 	0.000000000 
776	0.000055600 	0.000019800 	0.000000000 
777	0.000052200 	0.000018600 	0.000000000 
778	0.000048800 	0.000017400 	0.000000000 
779	0.000045400 	0.000016200 	0.000000000 
780	0.000042000 	0.000015000 	0.000000000 
