602,1.0584436000 ,0.6053144000 ,0.0007326800 
603,1.0552244000 ,0.5924756000 ,0.0006859200 
604,1.0509768000 ,0.5796379000 ,0.0006454400 
605,1.0456000000 ,0.5668000000 ,0.0006000000 
606,1.0390369000 ,0.5539611000 ,0.0005478667 
607,1.0313608000 ,0.5411372000 ,0.0004916000 
608,1.0226662000 ,0.5283528000 ,0.0004354000 
609,1.0130477000 ,0.5156323000 ,0.0003834667 
610,1.0026000000 ,0.5030000000 ,0.0003400000 
611,0.9913675000 ,0.4904688000 ,0.0003072533 
612,0.9793314000 ,0.4780304000 ,0.0002831600 
613,0.9664916000 ,0.4656776000 ,0.0002654400 
614,0.9528479000 ,0.4534032000 ,0.0002518133 
615,0.9384000000 ,0.4412000000 ,0.0002400000 
616,0.9231940000 ,0.4290800000 ,0.0002295467 
617,0.9072440000 ,0.4170360000 ,0.0002206400 
618,0.8905020000 ,0.4050320000 ,0.0002119600 
619,0.8729200000 ,0.3930320000 ,0.0002021867 
620,0.8544499000 ,0.3810000000 ,0.0001900000 
621,0.8350840000 ,0.3689184000 ,0.0001742133 
622,0.8149460000 ,0.3568274000 ,0.0001556400 
623,0.7941860000 ,0.3447768000 ,0.0001359600 
624,0.7729540000 ,0.3328176000 ,0.0001168533 
625,0.7514000000 ,0.3210000000 ,0.0001000000 
626,0.7295836000 ,0.3093381000 ,0.0000861333 
627,0.7075888000 ,0.2978504000 ,0.0000746000 
628,0.6856022000 ,0.2865936000 ,0.0000650000 
629,0.6638104000 ,0.2756245000 ,0.0000569333 
630,0.6424000000 ,0.2650000000 ,0.0000500000 
631,0.6215149000 ,0.2547632000 ,0.0000441600 
632,0.6011138000 ,0.2448896000 ,0.0000394800 
633,0.5811052000 ,0.2353344000 ,0.0000357200 
634,0.5613977000 ,0.2260528000 ,0.0000326400 
635,0.5419000000 ,0.2170000000 ,0.0000300000 
636,0.5225995000 ,0.2081616000 ,0.0000276533 
637,0.5035464000 ,0.1995488000 ,0.0000255600 
638,0.4847436000 ,0.1911552000 ,0.0000236400 
639,0.4661939000 ,0.1829744000 ,0.0000218133 
640,0.4479000000 ,0.1750000000 ,0.0000200000 
641,0.4298613000 ,0.1672235000 ,0.0000181333 
642,0.4120980000 ,0.1596464000 ,0.0000162000 
643,0.3946440000 ,0.1522776000 ,0.0000142000 
644,0.3775333000 ,0.1451259000 ,0.0000121333 
645,0.3608000000 ,0.1382000000 ,0.0000100000 
646,0.3444563000 ,0.1315003000 ,0.0000077333 
647,0.3285168000 ,0.1250248000 ,0.0000054000 
648,0.3130192000 ,0.1187792000 ,0.0000032000 
649,0.2980011000 ,0.1127691000 ,0.0000013333 
650,0.2835000000 ,0.1070000000 ,0.0000000000 
651,0.2695448000 ,0.1014762000 ,0.0000000000 
652,0.2561184000 ,0.0961886400 ,0.0000000000 
653,0.2431896000 ,0.0911229600 ,0.0000000000 
654,0.2307272000 ,0.0862648500 ,0.0000000000 
655,0.2187000000 ,0.0816000000 ,0.0000000000 
656,0.2070971000 ,0.0771206400 ,0.0000000000 
657,0.1959232000 ,0.0738255200 ,0.0000000000 
658,0.1851708000 ,0.0687100800 ,0.0000000000 
659,0.1748323000 ,0.0647697600 ,0.0000000000 
660,0.1649000000 ,0.0610000000 ,0.0000000000 
661,0.1553667000 ,0.0573962100 ,0.0000000000 
662,0.1462300000 ,0.0539550400 ,0.0000000000 
663,0.1374900000 ,0.0506737600 ,0.0000000000 
664,0.1291467000 ,0.0475496500 ,0.0000000000 
665,0.1212000000 ,0.0445800000 ,0.0000000000 
666,0.1136397000 ,0.0417587200 ,0.0000000000 
667,0.1064650000 ,0.0390849600 ,0.0000000000 
668,0.0993330610 ,0.0365638400 ,0.0000000000 
669,0.0933306100 ,0.0342004800 ,0.0000000000 
670,0.0874000000 ,0.0320000000 ,0.0000000000 
671,0.0819009600 ,0.0299626100 ,0.0000000000 
672,0.0768042800 ,0.0280766400 ,0.0000000000 
673,0.0720771200 ,0.0263293600 ,0.0000000000 
674,0.0676866400 ,0.0247080500 ,0.0000000000 
675,0.0636000000 ,0.0232000000 ,0.0000000000 
676,0.0598068500 ,0.0218007700 ,0.0000000000 
677,0.0562821600 ,0.0205011200 ,0.0000000000 
678,0.0529710400 ,0.0192810800 ,0.0000000000 
679,0.0498186100 ,0.0181206900 ,0.0000000000 
680,0.0467700000 ,0.0170000000 ,0.0000000000 
681,0.0437840500 ,0.0159037900 ,0.0000000000 
682,0.0408753600 ,0.0148371800 ,0.0000000000 
683,0.0380726400 ,0.0138106800 ,0.0000000000 
684,0.0354046100 ,0.0128347800 ,0.0000000000 
685,0.0329000000 ,0.0119200000 ,0.0000000000 
686,0.0305641900 ,0.0110683100 ,0.0000000000 
687,0.0283805600 ,0.0102733900 ,0.0000000000 
688,0.0263448400 ,0.0095333110 ,0.0000000000 
689,0.0244527500 ,0.0088461570 ,0.0000000000 
690,0.0227000000 ,0.0082100000 ,0.0000000000 
691,0.0210842900 ,0.0076237810 ,0.0000000000 
692,0.0195998800 ,0.0070854240 ,0.0000000000 
693,0.0182373200 ,0.0065914760 ,0.0000000000 
694,0.0169871700 ,0.0061384850 ,0.0000000000 
695,0.0158400000 ,0.0057230000 ,0.0000000000 
696,0.0147906400 ,0.0053430590 ,0.0000000000 
697,0.0138313200 ,0.0049957960 ,0.0000000000 
698,0.0129486800 ,0.0046764040 ,0.0000000000 
699,0.0121292000 ,0.0043800750 ,0.0000000000 
700,0.0113591600 ,0.0041020000 ,0.0000000000 
701,0.0106293500 ,0.0038384530 ,0.0000000000 
702,0.0099388460 ,0.0035890990 ,0.0000000000 
703,0.0092884220 ,0.0033542190 ,0.0000000000 
704,0.0086788540 ,0.0031340930 ,0.0000000000 
705,0.0081109160 ,0.0029290000 ,0.0000000000 
706,0.0075823880 ,0.0027381390 ,0.0000000000 
707,0.0070887460 ,0.0025598760 ,0.0000000000 
708,0.0066273130 ,0.0023932440 ,0.0000000000 
709,0.0061954080 ,0.0022372750 ,0.0000000000 
710,0.0057903460 ,0.0020910000 ,0.0000000000 
711,0.0054098260 ,0.0019535870 ,0.0000000000 
712,0.0050525830 ,0.0018245800 ,0.0000000000 
713,0.0047175120 ,0.0017035800 ,0.0000000000 
714,0.0044035070 ,0.0015901870 ,0.0000000000 
715,0.0041094570 ,0.0014840000 ,0.0000000000 
716,0.0038339130 ,0.0013844960 ,0.0000000000 
717,0.0035757480 ,0.0012912680 ,0.0000000000 
718,0.0033343420 ,0.0012040920 ,0.0000000000 
719,0.0031090750 ,0.0011227440 ,0.0000000000 
720,0.0028993270 ,0.0010470000 ,0.0000000000 
721,0.0027043480 ,0.0009765896 ,0.0000000000 
722,0.0025230200 ,0.0009111088 ,0.0000000000 
723,0.0023541680 ,0.0008501332 ,0.0000000000 
724,0.0021966160 ,0.0007932384 ,0.0000000000 
725,0.0020491900 ,0.0007400000 ,0.0000000000 
726,0.0019109600 ,0.0006900827 ,0.0000000000 
727,0.0017814380 ,0.0006433100 ,0.0000000000 
728,0.0016601100 ,0.0005994960 ,0.0000000000 
729,0.0015464590 ,0.0005584547 ,0.0000000000 
730,0.0014399710 ,0.0005200000 ,0.0000000000 
731,0.0013300000 ,0.0004950000 ,0.0000000000 
732,0.0012400000 ,0.0004530000 ,0.0000000000 
733,0.0011800000 ,0.0004000000 ,0.0000000000 
734,0.0011200000 ,0.0003870000 ,0.0000000000 
735,0.0010000000 ,0.0003610000 ,0.0000000000 
736,0.0009300000 ,0.0003320000 ,0.0000000000 
737,0.0008580000 ,0.0003070000 ,0.0000000000 
738,0.0007990000 ,0.0002930000 ,0.0000000000 
739,0.0007200000 ,0.0002720000 ,0.0000000000 
740,0.0006900000 ,0.0002490000 ,0.0000000000 
741,0.0006472000 ,0.0002336000 ,0.0000000000 
742,0.0006044000 ,0.0002182000 ,0.0000000000 
743,0.0005616000 ,0.0002028000 ,0.0000000000 
744,0.0005188000 ,0.0001874000 ,0.0000000000 
745,0.0004760000 ,0.0001720000 ,0.0000000000 
746,0.0004472000 ,0.0001616000 ,0.0000000000 
747,0.0004184000 ,0.0001512000 ,0.0000000000 
748,0.0003896000 ,0.0001408000 ,0.0000000000 
749,0.0003608000 ,0.0001304000 ,0.0000000000 
750,0.0003320000 ,0.0001200000 ,0.0000000000 
751,0.0003126000 ,0.0001130000 ,0.0000000000 
752,0.0002932000 ,0.0001060000 ,0.0000000000 
753,0.0002738000 ,0.0000990000 ,0.0000000000 
754,0.0002544000 ,0.0000920000 ,0.0000000000 
755,0.0002350000 ,0.0000850000 ,0.0000000000 
756,0.0002212000 ,0.0000800000 ,0.0000000000 
757,0.0002074000 ,0.0000750000 ,0.0000000000 
758,0.0001936000 ,0.0000700000 ,0.0000000000 
759,0.0001798000 ,0.0000650000 ,0.0000000000 
760,0.0001660000 ,0.0000600000 ,0.0000000000 
761,0.0001562000 ,0.0000564000 ,0.0000000000 
762,0.0001464000 ,0.0000528000 ,0.0000000000 
763,0.0001366000 ,0.0000492000 ,0.0000000000 
764,0.0001268000 ,0.0000456000 ,0.0000000000 
765,0.0001170000 ,0.0000420000 ,0.0000000000 
766,0.0001102000 ,0.0000396000 ,0.0000000000 
767,0.0001034000 ,0.0000372000 ,0.0000000000 
768,0.0000966000 ,0.0000348000 ,0.0000000000 
769,0.0000898000 ,0.0000324000 ,0.0000000000 
770,0.0000830000 ,0.0000300000 ,0.0000000000 
771,0.0000782000 ,0.0000282000 ,0.0000000000 
772,0.0000734000 ,0.0000264000 ,0.0000000000 
773,0.0000686000 ,0.0000246000 ,0.0000000000 
774,0.0000638000 ,0.0000228000 ,0.0000000000 
775,0.0000590000 ,0.0000210000 ,0.0000000000 
776,0.0000556000 ,0.0000198000 ,0.0000000000 
777,0.0000522000 ,0.0000186000 ,0.0000000000 
778,0.0000488000 ,0.0000174000 ,0.0000000000 
779,0.0000454000 ,0.0000162000 ,0.0000000000 
780,0.0000420000 ,0.0000150000 ,0.0000000000 
